length,width,size,distance,class
23.8423,12.5932,2.3838,233.835,g
33.3814,11.2316,2.7088,178.577,g
12.42,12.0614,2.081,176.011,g
44.932,20.694,2.5883,160.204,g
35.7518,24.4487,3.0011,200.751,g
80.5656,32.5623,3.5804,266.336,g
74.7577,25.4668,3.684,252.295,g
32.1296,18.7433,2.8126,219.449,g
18.5317,10.3781,2.2041,205.578,g
30.401,22.7795,2.7324,127.633,g
90.6632,8.7308,2.5085,297.048,g
35.552,15.5602,2.7222,27.794,g
131.487,23.2682,2.8954,262.948,g
53.7352,19.5578,2.8199,203.392,g
40.5427,19.561,3.0199,175.379,g
113.975,19.219,2.8856,333.774,g
80.0204,23.7331,2.8031,276.127,g
23.4801,0,2.1414,229.66,g
22.9883,10.112,2.2148,113.019,g
50.2148,12.7999,2.7063,175.637,g
12.893,11.3994,2.3107,198.152,g
25.8068,14.3297,2.4836,229.404,g
89.5444,25.6436,3.5707,278.635,g
21.3232,17.5552,2.6871,199.007,g
49.1157,18.0908,2.8309,154.529,g
34.6369,18.8131,2.8414,230.049,g
30.0924,8.2492,2.3054,127.261,g
42.5405,16.8507,2.7892,245.074,g
26.8316,21.1247,2.4807,173.751,g
20.5521,7.2284,2.0986,109.609,g
20.1506,7.2154,2.0846,188.437,g
39.0798,20.0139,2.9643,220.279,g
26.497,23.1468,2.8689,53.8351,g
43.0148,24.8455,3.0925,126.578,g
74.2876,25.8976,3.458,178.689,g
83.0942,27.4695,3.431,211.57,g
50.7165,10.1314,2.5746,184.231,g
24.1471,15.3465,2.415,171.925,g
38.6152,13.6609,2.6821,225.412,g
90.2566,32.1569,3.6228,342.374,g
19.0828,12.1891,2.3936,109.179,g
22.7291,12.9486,2.3454,183.577,g
21.7287,11.3452,2.3598,75.258,g
33.8766,17.7459,2.8904,191.442,g
30.0188,15.4918,2.5658,128.44,g
24.2936,20.4984,2.7675,108.654,g
61.9078,22.0154,3.3528,236.169,g
56.2441,17.0859,2.9668,292.449,g
23.7496,15.8563,2.6289,128.77,g
33.4054,10.5806,2.5211,109.778,g
17.9911,15.7644,2.2648,184.648,g
28.8155,22.3636,2.6314,66.8509,g
20.7678,7.1927,2.0065,212.873,g
27.915,7.0212,2.3404,84.983,g
29.3966,16.8328,2.7645,182.065,g
89.2164,23.476,2.5403,328.92,g
99.4538,23.6241,3.5179,255.281,g
29.6974,25.3729,2.8929,207.078,g
98.4893,38.6759,3.9381,347.456,g
81.6495,42.7756,3.5169,279.48,g
19.3383,12.704,2.3847,189.524,g
26.1954,9.0943,2.4191,115.735,g
92.4417,26.9664,3.2015,332.74,g
52.5477,20.8973,2.5465,346.315,g
34.3359,10.6016,2.3802,236.293,g
95.5483,34.1347,3.4784,347.263,g
29.7941,19.9263,2.8254,56.8985,g
22.7179,10.2397,2.1644,124.185,g
89.3461,28.7796,3.587,278.331,g
23.0991,10.5721,2.2923,155.279,g
23.6261,14.3355,2.6707,201.391,g
35.5185,22.6427,2.5982,180.018,g
63.5795,28.1548,3.4246,290.046,g
36.6939,18.4718,2.9122,144.661,g
25.6886,7.9251,2.3711,181.782,g
24.07,17.2927,2.6258,93.1878,g
18.8097,10.0248,2.2601,174.456,g
39.7354,17.432,2.7892,182.875,g
41.0165,21.9082,3.0461,89.7379,g
91.2235,37.9047,3.3754,294.102,g
24.9831,17.0385,2.5422,108.469,g
19.2345,11.789,2.3118,165.96,g
28.5822,17.7111,2.6537,121.957,g
34.611,16.6761,2.5465,137.219,g
74.0709,21.5816,3.1941,299.725,g
95.3553,45.6576,3.7829,320.998,g
27.5207,16.2717,2.5735,158.33,g
32.4319,10.4433,2.5211,138.208,g
21.1516,12.3907,2.2878,100.137,g
52.4374,16.5393,2.5769,186.795,g
96.2358,33.1716,4.0803,272.689,g
20.7352,8.8031,2.4116,174.644,g
77.6046,32.2943,3.125,330.608,g
63.2291,23.1632,3.0149,241.859,g
93.7489,31.8736,2.8701,212.227,g
83.0629,36.1995,3.6438,371.266,g
68.0583,50.1781,3.3398,230.109,g
88.9912,20.9955,3.1874,346.192,g
72.5484,25.1645,2.8624,308.461,g
19.6621,9.3984,2.3962,179.981,g
44.5474,23.3574,3.3005,181.784,g
59.6365,23.1925,3.0938,226.462,g
34.1746,17.1788,2.485,183.961,g
20.9348,7.1192,2.2636,128.168,g
44.1166,14.4834,2.7597,203.666,g
91.5802,45.9377,3.9373,384.652,g
50.149,28.3118,3.4124,196.675,g
20.8068,9.9252,2.3655,110.701,g
26.9187,8.1612,2.2601,186.649,g
26.8717,18.2984,2.4306,169.956,g
60.1899,20.8679,3.2515,216.447,g
25.0807,12.4177,2.4713,49.7767,g
26.6961,17.6852,2.5988,169.054,g
22.2351,12.6827,2.3086,255.986,g
121.54,12.7204,2.3375,172.702,g
30.8539,22.9645,2.6618,186.403,g
72.3442,21.5212,3.3645,246.422,g
20.2236,12.8656,2.3294,108.967,g
98.484,28.6089,4.014,284.779,g
25.1234,15.3656,2.4526,123.588,g
22.6073,19.6504,2.6335,203.782,g
34.0231,16.1241,2.6875,120.801,g
71.4248,21.0421,3.063,305.847,g
39.909,18.4859,2.6498,148.422,g
38.869,16.4441,2.5231,120.348,g
34.8359,16.2987,2.5746,237.414,g
110.37,25.6608,3.5138,323.498,g
26.0623,11.3865,2.3909,278.076,g
23.7046,13.5287,2.4108,155.501,g
109.756,17.1293,2.8531,138.074,g
54.9859,26.7363,3.1106,267.898,g
107.602,27.1905,3.5818,291.42,g
26.089,9.577,2.3664,169.1,g
72.0106,24.9636,3.2418,318.614,g
12.7416,11.6448,2.2317,219.705,g
24.0336,0.0001,2.1446,155.2,g
78.9677,26.7325,3.7505,273.557,g
29.5329,6.4357,2.2148,157.234,g
70.3295,29.3458,3.218,341.265,g
54.6166,26.2752,3.4956,179.773,g
40.9615,24.1377,2.7878,171.216,g
34.4717,15.4518,2.7903,133.084,g
17.1365,16.6696,2.3936,206.396,g
27.0182,11.3381,2.5403,51.245,g
22.4253,0.0019,2.1538,224.75,g
51.9869,17.2705,2.5871,105.962,g
31.325,17.2924,2.7388,243.389,g
44.3541,21.8288,3.2379,186.207,g
61.2374,16.9639,3.0504,240.879,g
35.7849,21.5579,2.8879,133.006,g
99.8325,32.8832,3.1329,333.84,g
57.055,25.7825,3.0648,200.365,g
18.8916,12.3608,2.5112,186.491,g
121.392,25.4437,3.5335,294.526,g
89.3906,33.2987,3.814,204.091,g
29.0889,13.3365,2.5459,177.328,g
47.4331,12.0319,2.2577,155.723,g
26.7219,10.0212,2.472,168.203,g
59.5101,20.1009,3.0191,218.038,g
38.0373,11.0431,2.5347,169.007,g
62.4421,14.251,3.0676,208.016,g
22.894,16.388,2.4969,166.487,g
94.8262,34.3604,3.6921,353.536,g
33.0297,22.9053,3.1074,138.504,g
91.3478,25.1876,3.524,294.903,g
37.6565,20.7949,2.9266,163.356,g
32.8666,17.7862,2.3683,68.4377,g
39.0781,23.4318,3.0726,171.933,g
34.4273,11.1924,2.3502,200.925,g
67.6545,20.5768,3.3532,238.657,g
60.0859,26.5143,3.0941,63.3376,g
25.2772,13.6951,2.5758,186.828,g
112.397,55.1214,4.3829,283.482,g
62.5283,25.7899,3.5026,198.74,g
32.2076,15.2769,2.6785,191.158,g
64.1393,15.5732,2.8558,249.462,g
22.914,12.8643,2.2945,204.995,g
15.6621,10.816,2.3139,130.76,g
26.3212,11.0398,2.5011,232.282,g
84.0827,55.4775,4.2314,179.606,g
16.9089,11.1597,2.2856,139.873,g
28.4847,26.6785,3.0835,88.1528,g
56.6218,11.5258,2.3784,257.999,g
20.1827,12.2617,2.4735,162.899,g
36.2372,17.3551,2.9809,166.948,g
21.1077,7.0966,2.0774,130.872,g
42.6021,12.401,2.2516,187.296,g
92.9942,47.0245,4.1715,195.618,g
91.9847,26.1815,3.5952,295.34,g
44.1319,14.6347,2.6977,165.344,g
97.5021,38.9376,4.0958,289.969,g
20.8875,17.8095,2.5993,135.964,g
49.3619,18.5025,2.635,267.398,g
45.1318,18.3863,2.8963,226.026,g
81.0136,16.0319,2.8976,224.009,g
62.8184,32.4881,3.6949,168.144,g
18.8206,10.3202,2.1492,191.133,g
20.3075,10.696,2.3962,148.368,g
46.3522,21.7526,3.0588,170.935,g
18.9497,15.0729,2.3512,128.887,g
51.0604,18.9819,3.0821,173.32,g
13.1537,10.0472,2.2082,156.728,g
42.8485,14.3905,2.6474,257.909,g
30.4807,21.9345,2.8594,149.983,g
53.8135,17.5276,3.023,257.236,g
47.3327,19.3059,2.9363,145.23,g
36.5468,21.9981,2.5575,258.343,g
16.4015,11.5901,2.3598,129.056,g
83.4349,31.4255,3.953,231.159,g
44.3861,20.4092,2.7247,219.894,g
41.2412,16.844,2.6222,189.459,g
71.2022,24.2213,3.0717,261.88,g
46.3078,22.7493,2.8817,287.767,g
78.6836,22.724,3.0265,216.981,g
24.332,0,2.0846,245.788,g
13.0257,10.922,2.0846,173.909,g
26.9109,16.0899,2.7612,229.688,g
45.6044,20.4882,3.1471,254.913,g
20.4776,12.9345,2.2911,110.983,g
134.005,22.361,2.5422,287.103,g
49.4834,16.9858,2.995,212,g
35.3773,14.7804,2.7372,208.271,g
33.0193,10.7773,2.5688,200.88,g
21.1472,6.4262,2.1917,171.952,g
24.3751,19.0703,2.8567,52.2355,g
57.4554,33.554,3.8393,137.65,g
35.4147,10.6983,2.5198,152.165,g
28.9654,16.8073,2.4893,150.815,g
23.9864,17.3368,2.6464,189.108,g
32.5109,17.1115,2.6289,177.249,g
18.9883,17.6937,2.5809,119.5,g
100.799,24.456,3.04,265.065,g
29.0856,16.7256,2.7493,139.156,g
17.7349,10.8373,2.2253,194.393,g
115.948,52.6694,4.4133,253.064,g
93.4579,32.3154,3.5511,258.603,g
56.6212,20.7623,3.0722,191.056,g
87.9272,26.3163,3.2584,355.997,g
25.8556,14.4318,2.2648,133.171,g
46.0164,15.0485,2.4683,275.259,g
12.8132,11.4773,2.2055,180.097,g
19.4791,10.6494,2.2967,165.928,g
18.1376,10.4292,2.3096,121.811,g
12.7643,11.5499,2.1021,70.2597,g
64.8668,20.9098,3.0358,133.001,g
21.6731,18.6554,2.734,77.2901,g
39.2823,24.2288,3.1455,152.068,g
27.8453,10.8369,2.3627,217.309,g
19.2566,15.5684,2.3883,108.674,g
78.2012,23.7459,3.5043,290.651,g
38.4073,19.4175,2.8893,158.769,g
25.1684,12.5271,2.5809,42.7011,g
21.4521,6.9635,2.0512,142.448,g
44.3624,20.855,2.9167,55.4034,g
20.1382,19.4543,2.2636,123.647,g
47.1951,23.7468,2.9307,133.387,g
36.5605,14.4003,2.7731,254.812,g
52.2667,16.7824,2.8739,196.631,g
23.3747,17.1019,2.7152,105.577,g
21.4792,10.821,2.2504,166.625,g
19.9107,9.4678,2.3997,108.082,g
23.2801,20.8446,2.9012,100.433,g
83.3231,15.6786,2.8951,266.698,g
20.2803,12.6979,2.4125,165.547,g
95.1716,37.189,3.5912,358.999,g
104.154,29.1772,3.2499,189.833,g
12.952,11.2497,2.0774,183.213,g
26.5628,8.0278,2.4793,166.146,g
29.5024,14.0183,2.5982,82.6159,g
18.1612,10.5902,2.301,103.125,g
25.6931,10.177,2.2889,92.1703,g
103.531,42.4597,3.2872,122.014,g
32.6404,16.1185,2.6642,248.118,g
42.925,28.5804,2.7657,132.548,g
103.641,25.5476,3.1057,314.057,g
18.0731,11.5841,2.4125,256.911,g
26.3646,18.6624,2.5045,224.101,g
20.3555,7.1969,2.224,133.979,g
30.3025,18.4524,2.679,214.766,g
26.3916,13.7325,2.7003,166.723,g
34.3508,12.9215,2.5664,198.518,g
78.8721,16.2411,2.971,238.332,g
27.4014,11.8757,2.4843,223.787,g
109.464,52.0891,4.2583,315.894,g
24.5405,15.2548,2.574,122.48,g
27.3626,15.8354,2.905,168.391,g
54.7975,19.5799,3.0598,249.162,g
18.1043,14.3997,2.3664,126.574,g
87.024,27.1425,3.7084,320.435,g
28.2866,6.7738,2.1959,274.118,g
64.9081,16.3647,2.8241,202.51,g
67.5331,23.5761,2.8488,316.038,g
79.5573,32.6225,3.0504,346.224,g
74.6083,21.0485,3.2714,230.589,g
32.8087,17.3659,2.6959,140.705,g
30.3139,11.9777,2.5366,157.636,g
36.1686,18.5335,2.7084,214.564,g
28.0462,15.1104,2.7218,197.445,g
33.352,12.759,2.6937,158.918,g
89.102,22.2456,3.307,299.979,g
47.3598,17.2387,3.0781,229.38,g
33.5349,13.7973,2.4385,107.398,g
56.2513,26.6153,3.2665,114.099,g
50.9035,18.5658,2.8672,234.42,g
80.0206,24.5151,2.7839,277.589,g
46.4446,12.5216,2.708,167.626,g
16.8917,11.3907,2.2122,93.9419,g
29.9762,7.5209,2.2742,188.178,g
26.6885,8.5852,2.6101,109.703,g
19.1932,17.1061,2.2718,210.071,g
18.8495,11.5078,2.3674,148.866,g
75.3209,32.3544,3.3055,407.345,g
49.3531,19.755,2.8382,147.028,g
80.4337,25.0718,3.227,352.189,g
88.3505,30.1839,3.1268,370.066,g
34.5863,18.9014,2.8639,124.747,g
74.2846,27.216,3.8374,272.336,g
86.5927,25.3707,3.3143,221.341,g
19.0626,16.0027,2.4023,156.457,g
55.9818,18.2547,2.7889,266.739,g
24.1656,15.57,2.7037,49.7173,g
44.2753,27.7639,3.266,148.595,g
93.2868,41.7445,4.1444,275.117,g
25.2333,7.5107,2.3222,137.824,g
18.2475,12.7427,2.4793,115.333,g
27.5402,7.9365,2.29,213.261,g
33.3308,10.1151,2.472,306.145,g
50.0677,17.6383,2.8052,233.149,g
26.1083,19.3348,2.6513,254.888,g
57.111,15.9127,2.5711,145.202,g
36.7172,23.8754,3.2685,86.714,g
37.3135,15.1553,2.7931,151.793,g
66.8153,21.9456,3.1818,179.243,g
72.3361,20.4438,2.9501,335.901,g
28.1159,15.6551,2.5472,218.68,g
80.0032,21.2266,3.2118,303.467,g
32.169,23.6508,3.104,103.947,g
58.8021,16.8468,2.9162,260.66,g
21.1275,12.5178,2.2541,98.0832,g
23.3283,12.853,2.2253,179.457,g
26.6016,0,2.2188,189.441,g
26.4307,13.9352,2.4601,160.798,g
19.5686,10.9677,2.3222,165.183,g
61.3416,24.4418,3.5471,186.119,g
76.244,22.5596,3.2477,237.938,g
27.2873,21.3621,2.7063,73.7366,g
90.0781,32.3167,3.8758,275.422,g
72.2842,22.003,2.7631,313.163,g
33.9349,14.5479,2.5478,232.97,g
21.7471,10.5469,2.2201,158.279,g
21.143,6.8428,2.0737,171.131,g
20.2916,10.0261,2.3324,170.446,g
79.6249,39.2926,3.5103,307.477,g
19.1132,9.5944,2.3674,65.0976,g
44.084,9.7187,2.6091,204.249,g
42.8206,17.3629,2.8686,117.341,g
97.7238,23.5901,2.6981,224.241,g
12.59,11.8424,2.1538,46.2508,g
28.7485,9.6862,2.4108,197.412,g
22.1635,15.3738,2.5514,110.607,g
95.5973,25.7806,3.4943,327.217,g
79.8595,36.1835,3.675,356.012,g
18.2804,12.5776,2.5472,141.085,g
40.0184,28.3689,2.8222,118.829,g
52.4722,23.5699,3.1558,160.741,g
52.3415,25.9907,3.0953,309.491,g
67.7351,21.1326,3.2353,251.824,g
75.4335,24.8016,2.993,301.215,g
38.5934,23.4096,2.7767,73.3844,g
84.1495,15.471,2.9956,251.504,g
85.6354,36.3469,3.6848,353.088,g
28.0178,15.9448,2.666,233.553,g
23.5514,9.0361,2.4191,176.581,g
63.2037,27.8243,3.3979,239.382,g
61.867,27.305,3.3701,237.326,g
13.0085,10.5592,2.1775,101.243,g
111.055,28.6254,3.1816,337.155,g
115.362,31.6564,3.0654,240.629,g
74.2516,29.6809,2.8463,277.148,g
29.3411,18.9033,2.6566,65.2698,g
57.1553,23.6757,3.1541,166.088,g
29.4859,12.9874,2.4433,131.668,g
24.2378,11.0764,2.437,177.415,g
20.482,15.8618,2.3945,126.831,g
31.249,20.8416,2.6196,146.668,g
33.4757,12.2036,2.6269,175.236,g
35.3773,16.9702,2.6566,214.921,g
25.5642,15.3026,2.5729,178.295,g
83.6515,35.5369,3.882,296.51,g
30.8885,20.3166,2.667,226.905,g
30.3114,16.0194,2.7493,208.224,g
18.1188,10.6617,2.2529,212.21,g
32.7861,17.9806,2.356,217.15,g
12.9535,11.2802,2.1319,173.797,g
91.5673,17.3431,2.6439,164.785,g
20.5692,12.6622,2.4289,194.491,g
37.0371,8.8102,2.3865,154.088,g
54.4407,20.7228,2.785,238.8,g
29.9384,20.6567,2.8119,78.6451,g
44.5906,13.1451,2.8915,192.935,g
27.673,12.2087,2.3493,203.473,g
79.4527,34.5756,3.9385,193.317,g
44.6668,26.527,3.3859,178.526,g
18.5594,10.1974,2.2355,50.4178,g
43.964,25.5927,3.479,156.744,g
62.3965,21.7309,2.7063,292.278,g
39.5437,11.2019,2.6853,267.892,g
79.196,15.4942,2.8319,316.098,g
65.4139,23.578,2.4893,168.322,g
56.3489,24.1717,2.9857,203.755,g
30.3077,13.9511,2.3811,232.073,g
73.1241,24.307,3.4442,273.158,g
76.1033,23.1917,3.4921,267.468,g
77.6784,25.6998,3.6576,270.04,g
77.9064,51.3452,4.2024,123.429,g
29.8194,14.2443,2.5085,159.168,g
20.0516,7.1417,2.1599,141.557,g
44.9545,19.6036,2.642,164.776,g
26.4869,12.2602,2.5527,163.722,g
75.9173,37.9258,3.1564,229.766,g
24.6754,12.0523,2.5658,140.021,g
39.191,14.4806,2.7067,79.814,g
18.7258,10.3934,2.248,83.9883,g
98.768,27.7681,3.3029,174.465,g
23.2775,10.5813,2.2967,209.834,g
80.0806,33.6578,3.5588,381.406,g
41.5234,9.8326,2.4472,188.701,g
64.9547,16.9587,2.8672,255.726,g
68.5832,20.7516,3.1926,242.054,g
65.9214,14.9115,3.2049,215.35,g
19.7981,7.0834,2.1569,203.47,g
44.7821,14.8631,2.889,242.131,g
19.3327,18.8241,2.4616,204.527,g
23.4016,15.5129,2.7427,176.81,g
75.5588,21.1687,3.2084,251.793,g
41.989,12.7864,2.3664,85.428,g
28.272,12.6826,2.4886,155.019,g
77.1642,21.3003,2.9852,215.397,g
32.5113,20.2822,2.9727,250.274,g
84.597,24.719,3.3623,279.982,g
55.0918,16.1955,2.7152,179.872,g
20.1445,7.3118,2.1319,104.317,g
42.9943,22.4036,2.9135,174.959,g
52.2445,17.3463,2.6537,143.054,g
43.7592,23.0203,3.2831,220.111,g
26.7828,15.19,2.6294,24.3978,g
19.2924,7.2769,2.1508,196.725,g
33.6044,20.9643,2.7864,166.839,g
15.966,11.8254,2.2672,105.672,g
82.1033,28.2856,3.3903,369.023,g
34.8407,23.6243,2.9219,187.459,g
33.4992,22.9809,2.8768,192.522,g
35.9582,21.7627,3.1841,197.279,g
75.5097,32.861,2.8762,323.932,g
19.2917,12.5449,2.3608,58.3083,g
36.5312,20.5986,2.8633,134.997,g
28.0654,24.0877,3.095,100.225,g
23.9534,11.0193,2.4976,136.27,g
27.1944,11.5902,2.4472,170.519,g
97.815,30.6089,3.4164,293.82,g
41.7961,20.9112,2.9747,96.2122,g
21.77,16.4089,2.637,171.827,g
50.026,23.5099,2.9375,265.398,g
33.681,13.3657,2.5949,179.082,g
20.7138,9.9089,2.2304,152.882,g
51.5578,15.1741,2.5478,148.639,g
85.3224,24.5625,3.1875,256.507,g
65.8244,18.8813,3.0978,218.971,g
36.6283,11.2304,2.4735,159.84,g
28.9203,21.7939,2.7853,130.985,g
61.5553,23.7252,3.2649,214.055,g
26.4121,17.8816,2.6042,204.868,g
85.0351,48.4047,3.9532,351.977,g
13.3231,10.6018,2.1599,119.778,g
20.4079,14.6465,2.4771,103.368,g
24.8648,11.9402,2.6053,207.42,g
17.6798,10.9569,2.2148,180.983,g
85.3814,18.3917,2.7931,259.995,g
36.6156,9.9179,2.4955,223.73,g
28.8038,6.6537,2.2672,223.553,g
30.8618,18.3281,2.8627,93.6596,g
24.788,15.5164,2.4409,57.8058,g
20.8173,12.9622,2.2799,161.368,g
45.0083,22.6768,2.9398,243.302,g
31.4334,10.8098,2.3918,160.522,g
37.5053,15.776,2.541,186.874,g
102.807,16.3198,2.5711,216.198,g
18.0794,17.1041,2.3865,223.215,g
52.719,18.9834,2.608,174.436,g
100.643,24.0109,3.4905,248.433,g
56.8011,25.2185,3.5661,200.659,g
46.507,11.2989,2.3847,105.453,g
20.4275,9.3986,2.3483,47.1448,g
37.6085,26.9945,3.0856,205.566,g
19.0206,14.3772,2.5527,159.873,g
28.9792,11.0847,2.4224,182.577,g
30.9732,12.7544,2.4533,211.975,g
63.0722,19.5673,2.5888,190.255,g
25.591,16.8093,2.618,59.8683,g
13.0703,11.026,2.1833,197.546,g
25.1721,10.343,2.3395,150.202,g
24.6124,14.6224,2.3086,225.773,g
109.552,50.098,4.354,198.887,g
24.2671,10.0765,2.3493,217.508,g
49.2796,24.96,3.1892,254.867,g
25.5801,15.8765,2.5276,176.888,g
23.2875,20.4803,2.9044,103.148,g
20.1503,12.4859,2.4749,163.523,g
13.2032,10.7005,2.2956,193.384,g
24.4102,10.8908,2.3334,95.0864,g
18.2123,12.7203,2.4158,196.808,g
13.0542,10.9495,2.1189,97.4161,g
104.244,36.4316,3.8046,372.68,g
33.8593,18.4629,2.9079,173.179,g
20.0961,7.1571,2.1089,98.7046,g
28.8261,17.6026,2.7296,100.509,g
24.6512,0,2.2776,180.475,g
25.4319,17.0645,2.5321,195.027,g
26.089,21.2887,2.637,172.685,g
28.1841,21.0642,2.6449,99.7971,g
26.5857,12.6161,2.4669,209.99,g
24.1449,17.1047,2.6021,132.382,g
32.9755,17.0225,2.8092,133.989,g
32.5748,15.0008,2.7563,137.527,g
31.9966,15.2733,2.6385,97.0932,g
18.5177,11.3278,2.3766,141.675,g
24.4522,12.3135,2.4771,182.71,g
93.9699,21.1061,3.3252,254.857,g
16.8342,11.3774,2.238,204.339,g
12.6726,11.743,2.1508,62.8003,g
39.1301,23.5219,3.3266,37.5995,g
82.0912,35.5279,3.3356,280.825,g
27.6894,10.2978,2.317,165.452,g
45.903,17.1103,3.3097,198.018,g
34.5549,7.3375,2.5676,150.058,g
70.5593,26.1171,3.4104,194.721,g
26.0064,18.6146,2.6493,64.656,g
30.3653,17.6916,2.4091,215.374,g
66.5409,16.007,3.1164,274.093,g
21.3806,12.6598,2.4616,105.811,g
29.0865,6.6934,2.2041,142.266,g
69.2844,26.1481,2.9954,260.637,g
21.2811,9.7289,2.2279,186.74,g
107.484,13.3418,2.6123,278.108,g
25.6108,14.1868,2.5838,223.637,g
55.79,14.7213,2.8929,163.084,g
28.5676,18.562,2.9219,181.981,g
18.0147,14.7309,2.3901,81.3067,g
19.5478,9.4041,2.3222,155.316,g
24.1784,17.3187,2.4031,130.942,g
27.7451,6.9264,2.2577,176.274,g
33.4985,16.1636,2.7559,128.645,g
33.1758,23.5519,3.0844,115.602,g
27.6242,15.654,2.6488,145.793,g
25.9229,10.5564,2.3107,138.37,g
62.2097,25.172,3.3344,217.096,g
19.9277,7.1487,2.1287,203.421,g
90.9844,30.4889,3.2383,293.732,g
36.2553,11.2768,2.5179,105.322,g
24.1754,14.1008,2.4314,167.008,g
30.3572,21.0853,2.6998,77.4132,g
50.8775,17.4526,2.9566,198.192,g
28.1121,17.989,2.3909,113.442,g
25.22,21.0414,2.9238,213.01,g
19.4413,15.4514,2.4362,179.353,g
61.8313,26.2025,3.1438,290.16,g
12.7634,11.6137,2.1446,106.706,g
19.5401,6.7686,2.2613,161.857,g
95.4981,22.2238,3.1418,177.11,g
20.1468,14.4142,2.4698,160.806,g
44.6147,24.1443,2.9795,215.372,g
18.1937,10.4692,2.1818,179.854,g
24.9532,13.5162,2.5977,244.399,g
22.6669,11.6342,2.4533,82.6036,g
57.6632,18.5917,2.9859,185.911,g
115.017,29.6712,3.4718,174.658,g
20.5791,6.9354,2.1351,208.598,g
116.161,30.6558,3.2654,212.377,g
33.121,15.9278,2.6444,90.9492,g
23.9862,0,2.2541,180.219,g
24.5151,0.0061,2.1917,166.428,g
84.5375,31.1777,3.4894,239.04,g
83.3455,18.5871,2.8315,284.652,g
76.496,29.9032,2.871,261.692,g
24.2018,10.4544,2.4354,129.205,g
101.227,42.5267,3.324,369.024,g
23.9404,14.3925,2.4771,171.385,g
29.557,18.2513,2.7063,159.405,g
94.861,22.6239,3.3062,311.614,g
27.071,25.5307,2.6726,33.6122,g
35.9738,26.1095,3.3553,186.415,g
50.1678,22.8371,3.03,219.444,g
54.1353,21.9205,2.8701,298.611,g
77.0601,25.7795,3.2951,342.658,g
27.3416,12.5103,2.2565,225.322,g
19.9624,10.4757,2.2625,176.498,g
21.4387,6.9858,2.0473,190.088,g
86.8639,21.8827,2.632,257.121,g
85.7897,29.2678,3.2655,311.694,g
43.0415,16.222,2.8543,135.435,g
24.8255,20.325,2.6243,180.752,g
57.0377,18.2816,3.3557,226.338,g
72.6769,27.3224,3.5856,278.096,g
39.5411,10.8616,2.8636,192.589,g
68.9272,23.1967,3.2302,153.086,g
25.3814,15.7361,2.6186,80.3929,g
33.8131,24.2268,2.9452,172.458,g
18.183,10.5409,2.2253,175.861,g
24.8791,15.4825,2.6522,149.867,g
75.9422,17.2482,2.837,154.04,g
105.463,15.9674,2.6503,151.521,g
28.1183,21.4937,2.8085,162.932,g
19.4513,16.4712,2.2601,241.255,g
13.4612,9.8586,2.2492,199.406,g
47.985,22.8978,3.0348,207.401,g
56.2087,23.3978,3.4311,264.023,g
17.4031,11.109,2.4378,171.206,g
16.6311,15.8664,2.3464,79.8351,g
21.1789,6.9623,2.1414,169.85,g
76.147,20.8049,3.2825,220.116,g
43.5269,13.9408,2.5557,164.793,g
26.4332,15.5201,2.5441,147.446,g
13.1486,10.7687,2.1156,189.839,g
22.7298,10.6207,2.4878,171.686,g
31.9106,10.7828,2.3997,170.002,g
25.8138,10.7479,2.4241,93.3981,g
22.3842,19.6795,2.7828,72.0504,g
23.9993,10.9858,2.4141,200.284,g
40.8762,16.0729,2.7742,185.876,g
102.022,24.3984,3.3921,335.552,g
65.2283,15.273,2.6488,303.718,g
48.6724,13.5327,2.6866,180.787,g
35.1096,15.7362,2.8341,199.166,g
32.6759,19.4491,2.7745,129.141,g
46.8212,18.8514,3.1578,185.857,g
34.092,11.0162,2.6781,207.855,g
51.6337,14.0939,2.5302,173.496,g
28.8631,6.5382,2.2577,223.56,g
68.9406,22.4181,3.474,220.469,g
43.3248,14.9856,3.1785,216.53,g
48.6653,21.0471,3.2591,219.497,g
97.1493,34.31,3.8354,334.315,g
39.143,19.7156,2.7864,183.145,g
20.9043,7.1381,2.1688,133.8,g
24.0413,17.6134,2.3375,140.843,g
31.3764,8.9014,2.4502,250.659,g
12.9763,9.6165,2.2541,136.81,g
20.2586,9.5737,2.2553,78.089,g
24.2157,12.8576,2.2304,191.307,g
99.2711,50.0365,4.2236,336.771,g
33.1281,16.7898,2.5165,110.665,g
18.4698,15.0397,2.4654,233.549,g
22.7698,11.3577,2.534,116.047,g
19.9716,12.1445,2.4224,195.168,g
21.181,12.7713,2.3551,183.85,g
35.8248,13.4182,2.6656,217.976,g
30.5026,18.7911,2.5883,117.905,g
30.3691,9.7181,2.5416,128.943,g
41.7878,13.9759,2.7559,209.333,g
106.624,36.546,3.907,342.549,g
102.502,30.0694,3.5923,296.187,g
41.3532,19.7374,2.7466,296.447,g
22.2257,0,2.0774,59.1405,g
51.6966,15.99,2.5224,137.905,g
93.4214,17.8618,3.1178,307.538,g
45.3779,25.1567,3.4111,240.878,g
31.7445,9.2534,2.4728,149.41,g
110.144,46.4167,4.2885,206.363,g
65.0499,21.0138,3.0799,264.389,g
40.4409,11.3388,2.485,224.153,g
22.1719,14.6936,2.525,109.783,g
12.5767,11.8656,2.2492,203.396,g
45.2271,20.198,3.0273,217.413,g
